TIMESTAMP;TRIP_DURATION;TRIP_LENGTH;START_POSITION_LAT;START_POSITION_LONG;END_POSITION_LAT;END_POSITION_LONG
1387104280;810;25;41.166801;-8.612199;41.148774;-8.591346
1394970528;1920;42;41.148027;-8.61012;41.148828;-8.62155
1373311053;345;33;41.159745;-8.631621;41.180661;-8.640558
1381165413;840;123;41.147973;-8.616375;41.164776;-8.629848
1385317759;1110;63;41.173182;-8.652726;41.147505;-8.61327
1396477059;495;170;41.160825;-8.608059;41.150709;-8.630244
1390833992;930;39;41.175405;-8.600076;41.159943;-8.626185
1399439180;1350;60;41.144769;-8.606349;41.154894;-8.6634
1403872751;780;94;41.161257;-8.614062;41.154777;-8.604522
1403719575;2265;100;41.190138;-8.649486;41.191515;-8.61021
1390192533;1335;139;41.163192;-8.646174;41.148198;-8.58033
1397633484;900;52;41.145966;-8.651853;41.16843;-8.670204
1377278831;930;125;41.146002;-8.614071;41.166081;-8.644626
1382906781;540;38;41.164407;-8.61084;41.154651;-8.634951
1380610032;1050;46;41.159565;-8.600076;41.181129;-8.614278
1392652842;1155;65;41.148405;-8.654688;41.146245;-8.620128
1374571718;360;57;41.142483;-8.617635;41.154642;-8.65575
1398956594;225;122;41.158899;-8.649531;41.150367;-8.615556
1374408148;1050;151;41.173218;-8.616879;41.142681;-8.625798
1383350356;975;98;41.161203;-8.619822;41.164785;-8.602056
1388660678;840;20;41.161149;-8.660385;41.179608;-8.610246
1392652842;1980;47;41.215203;-8.611173;41.142663;-8.588907
1381571874;1455;97;41.154921;-8.6211;41.159826;-8.657496
1400650984;2175;101;41.154471;-8.62092;41.181075;-8.562141
1376785323;1395;65;41.150178;-8.582616;41.143203;-8.567595
1387536827;300;92;41.144427;-8.585676;41.156136;-8.603262
1374195431;195;55;41.165397;-8.609103;41.177601;-8.610354
1394559972;735;63;41.174343;-8.604846;41.156163;-8.669925
1379668367;1005;71;41.166846;-8.621991;41.176611;-8.551791
1380208935;1050;73;41.155587;-8.603082;41.147514;-8.614602
1381931790;945;21;41.163876;-8.662518;41.154948;-8.587755
1381007472;225;14;41.146173;-8.61723;41.154057;-8.660547
1377244847;1230;46;41.149116;-8.630217;41.167431;-8.596818
1402244048;1215;45;41.141277;-8.613234;41.192307;-8.638767
1391705289;1575;67;41.166828;-8.606349;41.150331;-8.626743
1381165413;420;123;41.173587;-8.610741;41.168169;-8.641971
1381007472;1200;32;41.152509;-8.61111;41.17293;-8.63046
1383898328;1800;35;41.153499;-8.595513;41.148243;-8.686044
1379743742;2070;43;41.163498;-8.613216;41.15133;-8.595963
1384512982;2070;38;41.145822;-8.61606;41.171778;-8.663535
1394248065;2070;52;41.152752;-8.658693;41.163246;-8.659665
1377180210;915;37;41.145327;-8.613135;41.178033;-8.603541
1393600649;780;33;41.148009;-8.610849;41.163462;-8.665488
1394925907;2730;160;41.169762;-8.609589;41.187861;-8.611371
1380000412;690;97;41.140953;-8.628363;41.22621;-8.593821
1401132437;585;107;41.166819;-8.638461;41.153526;-8.621226
1380263081;735;21;41.166567;-8.585568;41.161797;-8.649936
1378394184;1740;66;41.141187;-8.649054;41.140215;-8.566524
1387531034;795;44;41.159178;-8.609508;41.165001;-8.585739
1393600649;2085;125;41.148918;-8.574201;41.162436;-8.667711
1399696311;1695;18;41.172615;-8.613963;41.235345;-8.654328
1393312284;1875;113;41.236011;-8.679726;41.182524;-8.669961
1387613367;915;59;41.153265;-8.597205;41.146713;-8.644599
1398158980;1170;59;41.140638;-8.569494;41.17941;-8.670339
1378128804;600;58;41.191434;-8.62821;41.170653;-8.678682
1401938623;945;103;41.163138;-8.627157;41.15817;-8.625951
1373311053;990;58;41.15709;-8.577702;41.14584;-8.617068
1399352264;705;36;41.148918;-8.62425;41.167287;-8.616456
1403369609;1050;108;41.157387;-8.612514;41.147325;-8.624493
1374946568;1125;61;41.163102;-8.630109;41.152275;-8.638434
1381011147;3195;33;41.14728;-8.669097;41.162202;-8.608635
1376341819;750;84;41.155182;-8.630181;41.170887;-8.612109
1400622935;1350;66;41.151681;-8.585856;41.146101;-8.654211
1375606407;1530;79;41.159169;-8.610876;41.141376;-8.625222
1392924656;585;47;41.144751;-8.595513;41.150052;-8.68842
1395849833;555;28;41.145498;-8.603739;41.1759;-8.671491
1399067793;345;40;41.16231;-8.570529;41.178591;-8.586126
1378904483;900;95;41.159817;-8.600049;41.162409;-8.605332
1390920740;465;54;41.158449;-8.602614;41.139261;-8.615484
1401970377;465;15;41.182623;-8.638362;41.148306;-8.595504
1378113683;330;43;41.157306;-8.595234;41.137173;-8.670213
1378632415;840;36;41.167332;-8.627121;41.152725;-8.667855
1391416790;240;30;41.152068;-8.631171;41.093163;-8.622684
1393501508;645;66;41.156136;-8.611101;41.14683;-8.62452
1389496697;195;32;41.171292;-8.608167;41.152806;-8.631018
1375572356;1140;125;41.148459;-8.609382;41.164092;-8.619768
1393063514;1995;65;41.164875;-8.659134;41.16744;-8.630244
1398582317;795;29;41.154921;-8.617671;41.236416;-8.615781
1380058587;3195;66;41.153508;-8.615502;41.186412;-8.645769
1398506387;765;77;41.1759;-8.607879;41.141691;-8.644698
1390646051;1335;289;41.155083;-8.610354;41.178447;-8.560998
1381340731;1050;21;41.161167;-8.604135;41.122755;-8.698671
1377983887;675;120;41.181534;-8.585892;41.155146;-8.598159
1389624868;2175;14;41.146758;-8.604783;41.154579;-8.559288
1387626015;1335;66;41.16042;-8.624304;41.164632;-8.659719
1403035737;480;83;41.157819;-8.618184;41.163318;-8.589834
1396254748;2565;67;41.150682;-8.616582;41.174343;-8.636265
1386538734;2550;139;41.173785;-8.606529;41.159871;-8.565633
1400088094;930;211;41.147712;-8.61552;41.183478;-8.620911
1381505212;450;119;41.162733;-8.590437;41.182992;-8.65872
1402780166;240;62;41.161329;-8.598051;41.145849;-8.585739
1389955833;2580;37;41.164506;-8.628687;41.173992;-8.626536
1382815289;195;32;41.157027;-8.609706;41.14989;-8.661492
1385925306;1035;61;41.147784;-8.630604;41.181228;-8.616411
1393394405;1860;35;41.14881;-8.604225;41.179887;-8.638362
1397508333;1080;98;41.153994;-8.59374;41.175387;-8.607546
1381007472;390;96;41.149107;-8.662086;41.152878;-8.625672
1400859896;450;30;41.177205;-8.560836;41.14854;-8.607231
1396069654;435;125;41.173317;-8.650737;41.170896;-8.648019
1373715557;255;29;41.161122;-8.585892;41.181696;-8.667063
1395304750;210;170;41.180301;-8.611236;41.224284;-8.614764
1389258868;285;74;41.16096;-8.603343;41.151672;-8.614755
1385570083;915;52;41.151195;-8.599257;41.181579;-8.62344
1398401654;345;139;41.157396;-8.607015;41.136759;-8.600553
1390285938;1140;64;41.157387;-8.625627;41.15259;-8.601975
1376655451;6105;111;41.14791;-8.66169;41.196123;-8.678682
1399552688;225;113;41.153805;-8.685495;41.14728;-8.671977
1381011147;765;41;41.167026;-8.601786;41.170356;-8.58942
1387366861;195;80;41.160222;-8.619876;41.16141;-8.551827
1385816051;930;40;41.146587;-8.599401;41.159439;-8.587746
1375791673;1995;69;41.154453;-8.599221;41.145012;-8.648379
1377822714;465;26;41.148459;-8.610858;41.155839;-8.639244
1388620056;1815;98;41.129622;-8.625825;41.188986;-8.609967
1382456401;2730;28;41.157252;-8.590401;41.147766;-8.613954
1375274597;1800;142;41.167017;-8.609427;41.237577;-8.65989
1394248065;555;50;41.177268;-8.602965;41.146182;-8.604036
1381304712;435;133;41.157846;-8.600445;41.180706;-8.645013
1403739146;1170;43;41.1624;-8.610534;41.14566;-8.615304
1403163291;1245;74;41.165217;-8.644968;41.236722;-8.585649
1392162424;945;111;41.17248;-8.575254;41.163651;-8.6409
1394891125;1545;54;41.150178;-8.584344;41.155776;-8.660178
1377910024;1440;97;41.148468;-8.625078;41.150835;-8.579151
1374047904;540;46;41.162184;-8.585631;41.17824;-8.63928
1401341499;360;50;41.174325;-8.587368;41.160519;-8.581923
1384296488;360;34;41.14854;-8.639982;41.16339;-8.660673
1384416872;585;36;41.170707;-8.569764;41.128911;-8.590842
1378394184;960;87;41.169699;-8.610885;41.160483;-8.624493
1401468489;1725;13;41.144751;-8.605251;41.179887;-8.624844
1387724004;855;102;41.149017;-8.637624;41.185998;-8.613657
1386538734;1830;61;41.144724;-8.620011;41.152653;-8.613837
1403992925;840;91;41.154453;-8.572833;41.179635;-8.644707
1376983485;435;211;41.132061;-8.585649;41.120991;-8.689221
1382954233;495;13;41.145885;-8.556714;41.236497;-8.604252
1376512857;960;63;41.157423;-8.612235;41.150835;-8.605935
1399309594;1365;35;41.148054;-8.668179;41.16141;-8.616123
1387590775;450;22;41.156946;-8.652726;41.14584;-8.638704
1388943228;420;101;41.156613;-8.604207;41.145588;-8.670276
1401197671;1320;24;41.149305;-8.610894;41.1651;-8.595252
1402362506;1200;63;41.166009;-8.627166;41.170869;-8.620866
1376363947;270;11;41.148882;-8.621181;41.166432;-8.625798
1382460371;2085;130;41.163822;-8.620335;41.144544;-8.620506
1394232679;1635;160;41.148648;-8.68167;41.177574;-8.598654
1395304750;225;127;41.15772;-8.628309;41.149485;-8.61768
1373300793;1305;86;41.167413;-8.60886;41.144544;-8.610867
1379317688;765;142;41.175423;-8.612505;41.162427;-8.603514
1377301396;240;90;41.151105;-8.608626;41.179365;-8.62083
1382954233;600;91;41.158908;-8.612307;41.147244;-8.630811
1401455164;555;48;41.148513;-8.616888;41.167521;-8.581509
1399588199;465;35;41.163336;-8.606367;41.196609;-8.591679
1383416038;285;27;41.148927;-8.613963;41.17482;-8.660664
1384565400;660;186;41.154138;-8.608932;41.158476;-8.630964
1392402612;960;46;41.183577;-8.587764;41.171058;-8.610804
1403464727;1935;37;41.15502;-8.586774;41.194035;-8.647254
1400508740;1080;49;41.151015;-8.634546;41.187294;-8.620155
1379948780;1260;60;41.165658;-8.652132;41.156028;-8.562141
1396771144;810;47;41.177223;-8.667603;41.104206;-8.670042
1396254748;270;95;41.15439;-8.685;41.145561;-8.607852
1386055708;600;35;41.173182;-8.60634;41.155596;-8.61111
1372662261;330;186;41.17131;-8.627121;41.182677;-8.670591
1398402557;405;62;41.148441;-8.656092;41.124213;-8.628102
1398898771;960;103;41.145354;-8.649432;41.237451;-8.612865
1384721539;1185;51;41.171679;-8.620938;41.140944;-8.626554
1394970528;1980;31;41.148063;-8.662455;41.165613;-8.636211
1384757488;1065;58;41.15124;-8.586252;41.180346;-8.643474
1381405009;2010;91;41.148576;-8.612433;41.151366;-8.614134
1372894448;1395;29;41.166963;-8.627697;41.162436;-8.616105
1394561169;555;33;41.141232;-8.639964;41.150421;-8.620632
1384335976;1560;43;41.147118;-8.582535;41.135328;-8.615295
1394196423;1995;11;41.162508;-8.611992;41.148621;-8.565813
1383358801;675;23;41.170725;-8.610012;41.170482;-8.609922
1388150402;615;127;41.144724;-8.636121;41.13873;-8.600238
1392796108;1410;50;41.191983;-8.616672;41.188086;-8.669997
1403464727;2385;11;41.175171;-8.6301;41.179464;-8.602299
1374497606;570;53;41.170806;-8.60994;41.17419;-8.669961
1380743376;705;29;41.146065;-8.613657;41.159637;-8.640243
1377208074;630;35;41.168322;-8.671284;41.154327;-8.659089
1373311053;915;107;41.157738;-8.628228;41.175234;-8.596539
1390387205;1770;30;41.14854;-8.62794;41.143158;-8.599995
1388130355;435;120;41.159169;-8.649297;41.175297;-8.617527
1375606407;855;46;41.160141;-8.569494;41.15664;-8.709363
1391423369;1125;45;41.14944;-8.613243;41.168367;-8.655066
1374417168;420;79;41.190831;-8.614008;41.17095;-8.585622
1379091787;930;69;41.140683;-8.610912;41.152977;-8.629731
1383681606;375;124;41.150682;-8.625177;41.154651;-8.559945
1376479135;2070;14;41.176242;-8.61111;41.172471;-8.608347
1397479568;210;64;41.154984;-8.594802;41.152662;-8.59842
1383848380;600;24;41.159835;-8.606331;41.176944;-8.611947
1392832220;735;42;41.149188;-8.614944;41.145642;-8.602362
1394995141;660;159;41.160978;-8.615484;41.181633;-8.667711
1375808822;1770;62;41.14476;-8.669061;41.174433;-8.613387
1401103625;525;63;41.170419;-8.606475;41.162643;-8.600544
1393203962;1365;210;41.15745;-8.591346;41.155416;-8.625969
1387886822;1395;170;41.178546;-8.581221;41.152104;-8.66997
1400578447;420;81;41.17248;-8.613909;41.151375;-8.602668
1376920620;2325;12;41.146362;-8.652222;41.145741;-8.583066
1391796179;1365;72;41.180994;-8.600544;41.149539;-8.587386
1373733822;420;38;41.182218;-8.643168;41.163687;-8.650197
1393443579;195;171;41.154345;-8.625078;41.155479;-8.632629
1381145916;1785;77;41.140962;-8.626401;41.142699;-8.639595
1401221086;1365;86;41.170824;-8.61075;41.150934;-8.690274
1390098484;465;26;41.154408;-8.582292;41.111208;-8.694612
1388559290;480;40;41.14782;-8.600229;41.180949;-8.605404
1383368869;1155;32;41.167098;-8.62425;41.23674;-8.610264
1380731443;1245;67;41.154453;-8.613693;41.178816;-8.611155
1399679471;1380;88;41.190831;-8.639901;41.16987;-8.610336
1403163291;1980;16;41.145498;-8.682255;41.163138;-8.61678
1389551557;1830;30;41.180184;-8.630253;41.16006;-8.614764
1385056915;1920;61;41.138163;-8.585829;41.237307;-8.60877
1395995356;840;42;41.170824;-8.585505;41.174739;-8.679024
1395205169;2550;133;41.152059;-8.615304;41.159907;-8.613288
1391932123;825;10;41.167593;-8.609454;41.161086;-8.605233
1383681606;1440;177;41.158206;-8.600139;41.17104;-8.588205
1391373325;840;41;41.156397;-8.612019;41.162436;-8.599563
1379632096;1230;27;41.152383;-8.610111;41.161212;-8.614971
1389399050;1935;29;41.146218;-8.672778;41.150232;-8.643771
1396441527;1080;244;41.144265;-8.628309;41.15358;-8.633889
1385000231;1080;41;41.178582;-8.606439;41.156424;-8.615835
1382254204;390;46;41.146947;-8.670492;41.101488;-8.663904
1402301068;2010;60;41.146155;-8.609022;41.237028;-8.608059
1393873994;360;15;41.151258;-8.602506;41.160753;-8.603145
1373020675;210;38;41.147964;-8.611263;41.137668;-8.597385
1393260586;1455;15;41.146524;-8.611263;41.151771;-8.643474
1381400505;1665;123;41.145336;-8.62029;41.161365;-8.608662
1384192948;660;99;41.149242;-8.609058;41.144175;-8.627175
1399977257;1020;407;41.176476;-8.625537;41.159367;-8.594352
1386958963;510;17;41.157324;-8.620029;41.166945;-8.648487
1400242010;195;81;41.170671;-8.664435;41.182524;-8.606061
1385467396;735;29;41.149287;-8.6256;41.147514;-8.615547
1393220008;705;77;41.145192;-8.671356;41.232744;-8.614746
1374885353;1860;15;41.14116;-8.632251;41.157396;-8.600643
1375020463;795;77;41.14566;-8.610957;41.152374;-8.62524
1373020675;195;41;41.152662;-8.601903;41.15259;-8.588781
1392957684;510;20;41.149899;-8.585658;41.145282;-8.604612
1373667930;150;66;41.170338;-8.584317;41.23692;-8.638101
1400165307;1725;40;41.171706;-8.604117;41.167188;-8.585136
1376142765;240;18;41.166522;-8.630208;41.14962;-8.626167
1383672163;510;41;41.149377;-8.612199;41.179509;-8.604396
1376479135;1725;42;41.150034;-8.636085;41.148945;-8.662491
1396069654;390;139;41.147118;-8.628525;41.143986;-8.629155
1378567838;300;63;41.175387;-8.620983;41.157279;-8.622009
1376424225;510;138;41.151069;-8.647506;41.152275;-8.559945
1392142038;1665;64;41.16042;-8.610039;41.147118;-8.604747
1374984566;2160;36;41.148414;-8.572464;41.1759;-8.627436
1402911681;465;109;41.167242;-8.646111;41.17941;-8.61345
1375955661;1155;155;41.153706;-8.61732;41.145453;-8.603514
1376462554;1065;244;41.171607;-8.621361;41.140557;-8.60175
1378321759;555;41;41.146839;-8.610858;41.1471;-8.620011
1376796207;1635;54;41.146875;-8.61156;41.1543;-8.600193
1380996617;1620;40;41.151699;-8.611335;41.159844;-8.623107
1378606474;450;29;41.145192;-8.608059;41.150727;-8.61768
1381241055;300;48;41.153598;-8.609589;41.165739;-8.649234
1391705289;300;76;41.166063;-8.609787;41.175225;-8.615709
1396336267;1245;28;41.150574;-8.604117;41.149575;-8.617338
1387000543;1740;27;41.151078;-8.682363;41.149575;-8.601867
1399279806;750;29;41.173398;-8.616843;41.146335;-8.660124
1397187990;1995;119;41.180031;-8.648271;41.237028;-8.620308
1384051663;480;46;41.14791;-8.630568;41.237055;-8.640756
1394955798;6105;129;41.180436;-8.636364;41.115834;-8.625951
1398394385;855;29;41.153868;-8.612802;41.148558;-8.609337
1384585377;1020;35;41.150313;-8.616186;41.151159;-8.67429
1393635403;765;91;41.145984;-8.648739;41.145921;-8.572689
1392209212;1065;125;41.173317;-8.654211;41.19624;-8.585649
1397996843;780;84;41.162715;-8.654634;41.147262;-8.644599
1391490553;3990;130;41.147973;-8.591283;41.126958;-8.623548
1384271401;735;64;41.180625;-8.62722;41.14782;-8.62668
1395282701;360;111;41.174289;-8.674128;41.178168;-8.640324
1394344467;645;121;41.170671;-8.585739;41.169285;-8.665488
1389779348;255;48;41.181408;-8.613099;41.130981;-8.60958
1384721539;975;49;41.154363;-8.582193;41.163408;-8.595522
1384862977;1425;79;41.158449;-8.624817;41.160528;-8.62452
1399321087;390;171;41.170905;-8.587764;41.172948;-8.615043
1387003779;2580;160;41.153841;-8.600085;41.237415;-8.630928
1398401654;555;116;41.156694;-8.601057;41.177601;-8.606313
1395304750;345;40;41.177376;-8.604531;41.179914;-8.648379
1402198245;885;159;41.158206;-8.599185;41.198931;-8.60508
1381235567;2070;142;41.158053;-8.600121;41.181633;-8.607231
1395340006;2655;45;41.15484;-8.612181;41.173227;-8.62443
1392401936;870;34;41.159034;-8.609958;41.137947;-8.608347
1387865433;945;109;41.180571;-8.636121;41.149908;-8.610939
1401584283;885;39;41.148999;-8.645787;41.180454;-8.62587
1400955035;2580;24;41.148459;-8.61975;41.179473;-8.662167
1401103625;1020;48;41.17995;-8.640585;41.148585;-8.610354
1380786160;1035;50;41.162688;-8.63055;41.151375;-8.62443
1396638349;510;73;41.175387;-8.571699;41.15754;-8.601867
1389955833;210;76;41.177196;-8.6256;41.152878;-8.611263
1392407909;330;21;41.180526;-8.580249;41.140638;-8.623521
1385000231;990;48;41.159826;-8.656092;41.150952;-8.59878
1383591200;495;28;41.16114;-8.600238;41.154561;-8.575272
1376902786;1320;95;41.159538;-8.591274;41.18274;-8.669205
1390010977;1920;70;41.151762;-8.627031;41.154192;-8.565525
1385602176;330;26;41.182659;-8.600184;41.156082;-8.670726
1380020420;2175;58;41.159043;-8.672715;41.183316;-8.676081
1392882425;225;186;41.150268;-8.672841;41.165667;-8.600418
1403872751;1140;45;41.146191;-8.5977;41.237109;-8.584173
1391098372;735;97;41.162112;-8.61561;41.144472;-8.615709
1397203654;240;52;41.14071;-8.607735;41.167035;-8.586315
1399569871;345;122;41.151942;-8.6094;41.158881;-8.608941
1396639874;6105;37;41.150331;-8.589843;41.16645;-8.659773
1389973602;1965;127;41.140683;-8.620821;41.237712;-8.670033
1401970377;1455;79;41.150223;-8.667603;41.147091;-8.5941
1376699085;135;40;41.149413;-8.628813;41.150619;-8.489142
1399626068;1965;57;41.180328;-8.584308;41.137569;-8.554545
1399588199;1335;92;41.156478;-8.630766;41.142663;-8.599536
1385466828;330;69;41.148846;-8.655237;41.145534;-8.630433
1378821486;2325;78;41.154264;-8.616411;41.159646;-8.645013
1403021784;630;11;41.155884;-8.583111;41.158629;-8.609904
1374328287;900;70;41.149512;-8.611884;41.09679;-8.605233
1383898328;2070;25;41.150682;-8.630712;41.153526;-8.606862
1380714451;2520;51;41.140467;-8.665614;41.130981;-8.649801
1384784124;810;27;41.175108;-8.612703;41.135823;-8.653698
1378051966;1005;105;41.156694;-8.63028;41.165451;-8.632341
1394232679;480;155;41.150313;-8.639946;41.157945;-8.613198
1398582317;1290;98;41.166918;-8.613837;41.180166;-8.600967
1375442254;1725;39;41.14476;-8.599185;41.158764;-8.605926
1403589547;2265;52;41.169771;-8.567811;41.176287;-8.649837
1399660925;315;38;41.172642;-8.613027;41.147946;-8.62596
1399569871;885;37;41.146137;-8.648865;41.135931;-8.588907
1402039578;2580;51;41.147712;-8.645463;41.174118;-8.626698
1394536426;510;26;41.16339;-8.585505;41.152725;-8.602056
1389941715;240;123;41.157567;-8.632251;41.147163;-8.606862
1382987709;1125;145;41.173794;-8.68923;41.143968;-8.597187
1391705289;570;127;41.166936;-8.611002;41.162175;-8.67375
1378507924;1185;130;41.144535;-8.632242;41.154291;-8.584992
1379084650;465;144;41.159835;-8.626401;41.146767;-8.658927
1394931967;750;59;41.148927;-8.602965;41.146335;-8.617383
1381007472;4335;66;41.150952;-8.585667;41.182875;-8.554545
1372952240;675;76;41.180265;-8.585685;41.151114;-8.617032
1385614368;570;74;41.167386;-8.648901;41.165298;-8.666901
1400874793;3150;56;41.148585;-8.616843;41.182686;-8.596071
1401970377;1695;123;41.169771;-8.61156;41.148612;-8.613657
1403094286;840;86;41.159781;-8.628786;41.147721;-8.654328
1375195375;480;38;41.162535;-8.667603;41.179554;-8.610696
1391782601;1665;134;41.163219;-8.567811;41.153787;-8.628327
1379895901;1155;119;41.154129;-8.568423;41.154075;-8.607465
1385122726;630;52;41.147469;-8.600193;41.146272;-8.653491
1381686122;1305;21;41.152221;-8.630667;41.14584;-8.606106
1374594208;870;45;41.168979;-8.586306;41.154777;-8.606034
1387959518;1725;109;41.160357;-8.657334;41.145561;-8.67015
1375367084;1320;16;41.152068;-8.610714;41.146038;-8.584236
1400822672;1245;75;41.157864;-8.615394;41.15817;-8.660214
1383176603;840;23;41.148027;-8.647416;41.154354;-8.634789
1385078278;1440;74;41.159385;-8.673975;41.145876;-8.595441
1403482280;765;186;41.129523;-8.631621;41.15259;-8.654247
1394561169;1560;72;41.149341;-8.674056;41.188986;-8.639388
1399878668;705;43;41.149161;-8.630649;41.147748;-8.648244
1396066706;1410;95;41.143428;-8.604117;41.175081;-8.527095
1388943228;780;277;41.149179;-8.585829;41.185512;-8.637768
1377278831;4335;56;41.140944;-8.644239;41.152572;-8.632467
1390705247;720;40;41.161743;-8.662608;41.179887;-8.584317
1382648520;1065;43;41.174343;-8.650989;41.147883;-8.688348
1380709557;1380;39;41.16969;-8.607132;41.23755;-8.670321
1384565400;1425;33;41.150889;-8.605782;41.156424;-8.60355
1398956594;2325;89;41.183577;-8.598717;41.149359;-8.680608
1401103625;1935;45;41.175342;-8.672778;41.182902;-8.60922
1399051582;1575;14;41.157504;-8.649414;41.15511;-8.649027
1400852047;210;32;41.145894;-8.6148;41.152437;-8.611011
1395205169;1155;80;41.148441;-8.607735;41.182182;-8.562141
1392411562;1200;9;41.145651;-8.616618;41.164857;-8.610723
1387547647;1905;97;41.183577;-8.585982;41.163327;-8.614215
1380123599;1230;23;41.151357;-8.649378;41.163237;-8.62452
1391593655;675;33;41.124231;-8.617572;41.16591;-8.608509
1390047624;1815;21;41.160933;-8.585622;41.146668;-8.677332
1387681349;1065;27;41.179032;-8.613666;41.159943;-8.646327
1386685937;810;18;41.157711;-8.645679;41.147721;-8.658927
1379024959;1320;80;41.159133;-8.610831;41.227623;-8.671113
1400289856;2685;62;41.157333;-8.620821;41.1741;-8.604342
1401211842;2685;28;41.157594;-8.574696;41.151501;-8.632143
1386685937;900;112;41.195601;-8.628687;41.164587;-8.670249
1391469661;2400;97;41.151123;-8.600004;41.127111;-8.655543
1378004781;315;34;41.173488;-8.584335;41.154633;-8.60112
1401468489;2730;21;41.167332;-8.610867;41.157342;-8.599671
1375929647;735;68;41.167413;-8.613306;41.158017;-8.521533
1393626281;450;39;41.164182;-8.61417;41.14719;-8.623494
1404029953;1965;47;41.153868;-8.599131;41.182407;-8.650476
1399130894;750;54;41.169852;-8.614017;41.156685;-8.613198
1381582927;750;82;41.179941;-8.609958;41.232645;-8.597592
1385785011;4335;29;41.147811;-8.604657;41.168439;-8.60481
1385037453;2550;134;41.15952;-8.608671;41.163372;-8.555931
1396638349;225;129;41.169087;-8.622747;41.147181;-8.625996
1379398946;810;115;41.147424;-8.613153;41.174802;-8.66376
1385078278;2265;289;41.140962;-8.613684;41.174397;-8.605404
1402406771;255;17;41.148666;-8.611425;41.194062;-8.670627
1386997815;345;66;41.154741;-8.639865;41.149773;-8.597673
1392383077;750;81;41.140665;-8.607924;41.127111;-8.649675
1379084650;525;127;41.161005;-8.606925;41.175108;-8.622891
1395688435;1080;47;41.159817;-8.649378;41.155704;-8.629614
1373334703;2385;55;41.167584;-8.609841;41.142762;-8.598933
1387413272;1965;77;41.166099;-8.636985;41.175477;-8.630928
1378919019;315;104;41.145174;-8.630316;41.158791;-8.610399
1375212290;885;75;41.169087;-8.534124;41.177844;-8.697987
1396370938;990;64;41.159862;-8.607222;41.171058;-8.680608
1383626669;225;374;41.171544;-8.630694;41.231547;-8.669997
1373370982;1740;125;41.141214;-8.617572;41.236884;-8.578557
1399111415;900;19;41.162724;-8.574696;41.23737;-8.622324
1374229293;150;23;41.178222;-8.603037;41.158008;-8.618895
1381486973;555;49;41.14683;-8.58582;41.157468;-8.604702
1388097201;195;34;41.160384;-8.613018;41.146452;-8.612883
1398265005;1005;62;41.154453;-8.613729;41.134329;-8.634249
1382211604;240;177;41.16042;-8.613198;41.180706;-8.608896
1395282701;480;34;41.141349;-8.604801;41.138091;-8.594775
1388846656;1050;53;41.150349;-8.585829;41.148486;-8.559045
1403482280;3195;374;41.152662;-8.683416;41.114205;-8.61993
1379762711;1980;95;41.175342;-8.640441;41.178573;-8.573733
1399065961;2730;277;41.173056;-8.622945;41.236632;-8.63019
1400173133;1740;238;41.150034;-8.582985;41.188365;-8.681265
1377083121;225;76;41.172597;-8.604045;41.150448;-8.670024
1392381550;1170;35;41.18274;-8.604909;41.181507;-8.630532
1373234517;1905;32;41.159511;-8.627166;41.16699;-8.583147
1402157488;1275;21;41.191353;-8.617671;41.14989;-8.592093
1375701549;1320;30;41.154417;-8.613216;41.137443;-8.617959
1396936540;750;120;41.155623;-8.614008;41.145669;-8.646489
1394209928;765;21;41.149098;-8.606799;41.145696;-8.627967
1378272152;6105;58;41.169699;-8.674056;41.162139;-8.638434
1385916824;360;76;41.167314;-8.602281;41.14683;-8.572509
1374693265;630;59;41.186709;-8.629146;41.153463;-8.606124
1395087594;2175;15;41.14962;-8.613918;41.162688;-8.617338
1374984566;660;11;41.156019;-8.616843;41.148837;-8.590896
1386447585;615;57;41.17689;-8.599545;41.140656;-8.617626
1393833869;375;34;41.163156;-8.602884;41.237343;-8.590059
1396291222;1740;25;41.168898;-8.630676;41.185269;-8.627661
1384058442;1425;119;41.151015;-8.625825;41.145867;-8.600445
1401436716;1080;20;41.141376;-8.64972;41.236902;-8.609679
1386938171;960;99;41.16114;-8.610696;41.159358;-8.586081
1381686122;1665;13;41.140989;-8.613657;41.146056;-8.557047
1394309995;1365;94;41.172273;-8.684802;41.157432;-8.597808
1396790633;165;53;41.159079;-8.593272;41.23701;-8.66889
1385317759;1680;53;41.16168;-8.615529;41.151645;-8.607375
1393209361;735;100;41.159313;-8.625627;41.140638;-8.620182
1383672163;225;25;41.155407;-8.609607;41.152878;-8.604747
1390771427;1080;19;41.159754;-8.667288;41.154408;-8.622963
1392494342;1605;46;41.14593;-8.630604;41.159817;-8.677701
1385925306;1755;50;41.146785;-8.59743;41.161374;-8.610057
1380731443;1695;155;41.14593;-8.611749;41.156532;-8.623548
1402044224;345;99;41.159466;-8.627103;41.165586;-8.579916
1402911681;1620;89;41.168106;-8.630136;41.174775;-8.65872
1374266391;810;53;41.159835;-8.610885;41.117931;-8.634789
1381204636;135;120;41.150061;-8.608167;41.148711;-8.6202
1373801540;600;17;41.154426;-8.614125;41.237109;-8.561439
1380012710;4335;57;41.147424;-8.597205;41.162787;-8.606052
1398401654;825;87;41.1804;-8.616186;41.157072;-8.602092
1377808767;1680;97;41.1552;-8.578845;41.161041;-8.564976
1392142038;2130;64;41.179941;-8.5914;41.162139;-8.587386
